queries_3     document_149_2          1
queries_3     document_68_2-6         1
queries_3     document_150_4          1
queries_3     document_259            1
queries_3     document_179_4          1
queries_3     document_21_6-2         1
queries_3     document_136_1          1
queries_3     document_126_2          1
queries_3     document_316            1
queries_3     document_40_3-8         1
queries_3     document_71_9-6         1
queries_3     document_24_4-4         1
queries_3     document_346            1
queries_3     document_300            1
queries_3     document_26_6-3         1
queries_3     document_14_6-9         1
queries_3     document_122_4          1
queries_3     document_101_1          1
queries_3     document_80_1           1
queries_3     document_51_1-3         1
queries_3     document_144_4          1
queries_3     document_32_6-2         1
queries_3     document_37_1-19        1
queries_3     document_30_1-14        1
queries_3     document_39_9-16        1
queries_3     document_262            1
queries_3     document_52_3-3         1
queries_3     document_7_2-3          1
queries_3     document_187            1
queries_3     document_181_2          1
queries_3     document_76_13-3        1
queries_3     document_67_1-6         1
queries_3     document_63_4-6         1
queries_3     document_158_1          1
queries_4     document_4_2-9          5
queries_4     document_4_4-11         5
queries_4     document_9_1-12         5
queries_4     document_11_5-4         5
queries_4     document_87_4           5
queries_4     document_91_2           5
queries_4     document_91_3           5
queries_4     document_115_4          5
queries_4     document_189            5
queries_4     document_263            5
queries_4     document_4_1-9          4
queries_4     document_4_3-4          4
queries_4     document_2_1-10         4
queries_4     document_5_3-4          4
queries_4     document_6_7-4          4
queries_4     document_8_2-4          4
queries_4     document_8_5-3          4
queries_4     document_9_3-4          4
queries_4     document_12_8-11        4
queries_4     document_13_1-4         4
queries_4     document_83_3           4
queries_4     document_87_2           4
queries_4     document_93_2           4
queries_4     document_112_3          4
queries_4     document_115_1          4
queries_4     document_116_3          4
queries_4     document_117_3          4
queries_4     document_190            4
queries_4     document_4_5-4          3
queries_4     document_4_6-4          3
queries_4     document_4_7-4          2
queries_4     document_1_2-4          3
queries_4     document_1_3-3          3
queries_4     document_1_8-3          3
queries_4     document_1_9-1          2
queries_4     document_2_2-11         3
queries_4     document_2_3-11         2
queries_4     document_2_4-1          3
queries_4     document_3_2-3          2
queries_4     document_3_4-1          2
queries_4     document_3_5-1          2
queries_4     document_3_8-4          2
queries_4     document_5_6-4          2
queries_4     document_6_3-3          3
queries_4     document_6_5-4          2
queries_4     document_6_6-3          2
queries_4     document_7_2-3          2
queries_4     document_7_4-4          2
queries_4     document_7_6-1          3
queries_4     document_9_4-4          2
queries_4     document_9_7-11         2
queries_4     document_10_6-3         2
queries_4     document_10_9-2         2
queries_4     document_11_6-1         3
queries_4     document_12_4-11        3
queries_4     document_13_5-4         3
queries_4     document_83_2           3
queries_4     document_84_2           3
queries_4     document_84_3           3
queries_4     document_85_2           2
queries_4     document_85_3           3
queries_4     document_86_1           2
queries_4     document_86_3           3
queries_4     document_91_5           3
queries_4     document_92_5           2
queries_4     document_113_2          2
queries_4     document_114_1          2
queries_4     document_114_5          3
queries_4     document_115_3          3
queries_4     document_192            3
queries_4     document_298            2
queries_4     document_4_8-1          2
queries_4     document_4_9-4          2
queries_4     document_1_7-4          2
queries_4     document_3_10-1         2
queries_4     document_6_2-3          2
queries_4     document_10_1-3         2
queries_4     document_84_4           2
queries_4     document_85_4           2
queries_4     document_85_5           2
queries_4     document_87_1           2
queries_4     document_87_3           2
queries_4     document_93_5           2
queries_4     document_116_2          2
queries_4     document_116_5          2
queries_4     document_117_1          2
queries_4     document_183            2
queries_4     document_188            2
queries_4     document_267            2
queries_4     document_130_5          1
queries_4     document_102_5          1
queries_4     document_178_1          1
queries_4     document_113_3          1
queries_4     document_137_2          1
queries_4     document_13_2-1         1
queries_4     document_82_5           1
queries_4     document_176_4          1
queries_4     document_7_1-3          1
queries_4     document_215            1
queries_4     document_15_2-1         1
queries_4     document_34_5-23        1
queries_4     document_163_5          1
queries_4     document_21_4-2         1
queries_4     document_26_2-3         1
queries_4     document_13_6-1         1
queries_4     document_138_4          1
queries_4     document_31_9-2         1
queries_4     document_40_4-20        1
queries_4     document_107_4          1
queries_4     document_23_1-3         1
queries_4     document_35_2-8         1
queries_4     document_40_5-11        1
queries_4     document_98_5           1
queries_4     document_137_5          1
queries_4     document_20_11-2        1
queries_4     document_127_3          1
queries_4     document_36_6-22        1
queries_4     document_17_2-4         1
queries_4     document_311            1
queries_4     document_127_1          1
queries_4     document_38_2-8         1
queries_4     document_41_2-3         1
queries_4     document_71_2-6         1
queries_4     document_28_10-4        1
queries_4     document_169_2          1
queries_4     document_110_1          1
queries_4     document_149_4          1
queries_4     document_29_7-8         1
queries_4     document_168_5          1
queries_4     document_325            1
queries_4     document_60_4-5         1
queries_4     document_92_2           1
queries_4     document_96_4           1
queries_4     document_141_4          1
queries_4     document_66_4-6         1
queries_4     document_123_5          1
queries_4     document_138_5          1
queries_4     document_173_3          1
queries_4     document_117_2          1
queries_5     document_5_1-9          5
queries_5     document_3_1-3          5
queries_5     document_9_7-11         5
queries_5     document_11_3-4         5
queries_5     document_11_4-4         5
queries_5     document_12_8-11        5
queries_5     document_86_4           5
queries_5     document_86_5           5
queries_5     document_193            5
queries_5     document_12_2-11        5
queries_5     document_86_5           5
queries_5     document_82_5           5
queries_5     document_12_8-11        5
queries_5     document_11_4-4         5
queries_5     document_10_2-3         5
queries_5     document_13_5-4         5
queries_5     document_13_1-4         5
queries_5     document_5_2-9          4
queries_5     document_2_1-10         4
queries_5     document_3_7-4          4
queries_5     document_3_8-4          4
queries_5     document_6_4-4          4
queries_5     document_7_2-3          4
queries_5     document_11_5-4         4
queries_5     document_11_9-3         4
queries_5     document_12_1-13        4
queries_5     document_13_7-4         4
queries_5     document_85_2           4
queries_5     document_86_1           4
queries_5     document_86_2           4
queries_5     document_87_3           4
queries_5     document_183            4
queries_5     document_267            4
queries_5     document_295            4
queries_5     document_86_2           4
queries_5     document_92_5           4
queries_5     document_267            4
queries_5     document_11_9-3         4
queries_5     document_10_9-2         4
queries_5     document_13_7-4         4
queries_5     document_5_3-4          2
queries_5     document_5_4-4          3
queries_5     document_1_1-3          3
queries_5     document_1_2-4          3
queries_5     document_2_5-1          3
queries_5     document_4_8-1          3
queries_5     document_6_1-1          3
queries_5     document_6_3-3          2
queries_5     document_6_5-4          2
queries_5     document_7_1-3          3
queries_5     document_7_3-4          3
queries_5     document_7_4-4          2
queries_5     document_7_5-3          2
queries_5     document_8_4-4          3
queries_5     document_9_6-20         3
queries_5     document_10_10-2        3
queries_5     document_11_2-3         3
queries_5     document_13_4-4         3
queries_5     document_82_1           3
queries_5     document_84_4           3
queries_5     document_84_5           3
queries_5     document_85_1           3
queries_5     document_85_4           2
queries_5     document_85_5           3
queries_5     document_87_5           2
queries_5     document_91_3           3
queries_5     document_91_4           2
queries_5     document_91_5           2
queries_5     document_92_3           3
queries_5     document_112_2          2
queries_5     document_112_3          2
queries_5     document_112_4          2
queries_5     document_113_5          2
queries_5     document_114_3          3
queries_5     document_114_4          2
queries_5     document_115_5          3
queries_5     document_117_2          3
queries_5     document_186            2
queries_5     document_266            2
queries_5     document_274            2
queries_5     document_294            3
queries_5     document_296            2
queries_5     document_297            3
queries_5     document_298            3
queries_5     document_186            3
queries_5     document_94_1           3
queries_5     document_237            3
queries_5     document_297            3
queries_5     document_5_5-6          2
queries_5     document_5_6-4          2
queries_5     document_1_9-1          2
queries_5     document_1_10-2         2
queries_5     document_2_7-4          2
queries_5     document_3_9-3          2
queries_5     document_4_3-4          2
queries_5     document_9_3-4          2
queries_5     document_10_12-2        2
queries_5     document_11_8-3         2
queries_5     document_82_2           2
queries_5     document_83_1           2
queries_5     document_83_2           2
queries_5     document_83_4           2
queries_5     document_87_2           2
queries_5     document_112_1          2
queries_5     document_117_4          2
queries_5     document_182            2
queries_5     document_83_2           2
queries_5     document_25_9-4         1
queries_5     document_12_5-11        1
queries_5     document_116_4          1
queries_5     document_81_3           1
queries_5     document_133_3          1
queries_5     document_154_4          1
queries_5     document_166_1          1
queries_5     document_67_7-6         1
queries_5     document_164_4          1
queries_5     document_8_1-3          1
queries_5     document_158_4          1
queries_5     document_172_5          1
queries_5     document_339            1
queries_5     document_142_4          1
queries_5     document_63_4-6         1
queries_5     document_346            1
queries_5     document_80_5           1
queries_5     document_334            1
queries_5     document_70_5-4         1
queries_5     document_119_4          1
queries_5     document_51_10-3        1
queries_5     document_351            1
queries_5     document_83_3           1
queries_5     document_56_7-4         1
queries_5     document_140_1          1
queries_5     document_179_1          1
queries_5     document_95_2           1
queries_5     document_93_2           1
queries_5     document_49_1-4         1
queries_5     document_121_2          1
queries_5     document_25_7-9         1
queries_5     document_61_1-2         1
queries_5     document_29_6-17        1
queries_5     document_220            1
queries_5     document_133_2          1
queries_5     document_17_3-1         1
queries_5     document_30_3-16        1
queries_5     document_55_1-3         1
queries_5     document_139_4          1
queries_5     document_66_1-6         1
queries_5     document_72_5-3         1
queries_5     document_39_10-4        1
queries_5     document_28_4-3         1
queries_5     document_29_8-8         1
queries_5     document_179_4          1
queries_5     document_171_2          1
queries_5     document_149_2          1
queries_5     document_37_3-13        1
queries_5     document_47_5-4         1
queries_5     document_165_2          1
queries_5     document_194            1
queries_6     document_6_1-1          5
queries_6     document_6_2-3          5
queries_6     document_1_10-2         5
queries_6     document_2_7-4          5
queries_6     document_3_3-3          5
queries_6     document_9_1-12         5
queries_6     document_9_2-4          5
queries_6     document_83_4           5
queries_6     document_86_2           5
queries_6     document_266            5
queries_6     document_6_3-3          4
queries_6     document_1_8-3          4
queries_6     document_2_1-10         4
queries_6     document_2_3-11         4
queries_6     document_3_7-4          4
queries_6     document_4_7-4          4
queries_6     document_10_7-4         4
queries_6     document_87_2           4
queries_6     document_91_1           4
queries_6     document_91_5           4
queries_6     document_112_2          4
queries_6     document_113_3          4
queries_6     document_114_1          4
queries_6     document_116_1          4
queries_6     document_264            4
queries_6     document_274            4
queries_6     document_298            4
queries_6     document_6_4-4          3
queries_6     document_6_5-4          3
queries_6     document_1_1-3          2
queries_6     document_3_4-1          2
queries_6     document_3_6-1          3
queries_6     document_4_9-4          3
queries_6     document_5_1-9          2
queries_6     document_5_5-6          3
queries_6     document_7_2-3          3
queries_6     document_8_1-3          3
queries_6     document_8_5-3          2
queries_6     document_10_2-3         3
queries_6     document_10_4-3         3
queries_6     document_11_4-4         2
queries_6     document_11_5-4         3
queries_6     document_11_6-1         3
queries_6     document_12_3-13        2
queries_6     document_12_4-11        2
queries_6     document_13_1-4         3
queries_6     document_13_4-4         2
queries_6     document_82_4           2
queries_6     document_82_5           2
queries_6     document_83_1           3
queries_6     document_83_3           3
queries_6     document_84_1           3
queries_6     document_84_2           3
queries_6     document_85_4           3
queries_6     document_87_4           2
queries_6     document_92_4           2
queries_6     document_92_5           3
queries_6     document_93_3           2
queries_6     document_93_5           2
queries_6     document_112_3          3
queries_6     document_113_5          3
queries_6     document_114_5          3
queries_6     document_115_5          3
queries_6     document_117_5          3
queries_6     document_192            2
queries_6     document_193            3
queries_6     document_268            2
queries_6     document_293            3
queries_6     document_296            2
queries_6     document_6_6-3          2
queries_6     document_6_7-4          2
queries_6     document_1_2-4          2
queries_6     document_1_5-4          2
queries_6     document_3_8-4          2
queries_6     document_3_9-3          2
queries_6     document_4_1-9          2
queries_6     document_7_4-4          2
queries_6     document_9_3-4          2
queries_6     document_10_11-1        2
queries_6     document_84_3           2
queries_6     document_85_1           2
queries_6     document_86_4           2
queries_6     document_112_4          2
queries_6     document_116_3          2
queries_6     document_190            2
queries_6     document_191            2
queries_6     document_294            2
queries_6     document_295            2
queries_6     document_345            1
queries_6     document_350            1
queries_6     document_154_5          1
queries_6     document_187            1
queries_6     document_15_8-1         1
queries_6     document_206            1
queries_6     document_33_2-4         1
queries_6     document_67_6-6         1
queries_6     document_61_7-1         1
queries_6     document_117_2          1
queries_6     document_76_5-3         1
queries_6     document_79_7-3         1
queries_6     document_254            1
queries_6     document_321            1
queries_6     document_27_4-3         1
queries_6     document_53_5-3         1
queries_6     document_98_3           1
queries_6     document_39_13-20       1
queries_6     document_157_1          1
queries_6     document_160_3          1
queries_6     document_35_4-2         1
queries_6     document_160_4          1
queries_6     document_165_2          1
queries_6     document_58_2-4         1
queries_6     document_60_3-3         1
queries_6     document_90_1           1
queries_6     document_118_4          1
queries_6     document_31_3-14        1
queries_6     document_80_1           1
queries_6     document_61_3-3         1
queries_6     document_78_6-6         1
queries_6     document_27_7-4         1
queries_6     document_176_5          1
queries_6     document_52_6-4         1
queries_6     document_58_3-4         1
queries_6     document_168_2          1
queries_6     document_114_4          1
queries_6     document_162_1          1
queries_6     document_212            1
queries_6     document_166_5          1
queries_6     document_288            1
queries_6     document_177_4          1
queries_6     document_213            1
queries_6     document_39_2-1         1
queries_6     document_142_4          1
queries_6     document_340            1
queries_6     document_84_4           1
queries_6     document_20_11-2        1
queries_6     document_216            1
queries_6     document_118_2          1
queries_7     document_7_1-3          5
queries_7     document_1_1-3          5
queries_7     document_8_3-4          5
queries_7     document_92_2           5
queries_7     document_113_1          5
queries_7     document_114_2          5
queries_7     document_116_2          5
queries_7     document_188            5
queries_7     document_294            5
queries_7     document_188            5
queries_7     document_4_6-4          5
queries_7     document_1_1-3          5
queries_7     document_267            5
queries_7     document_93_1           5
queries_7     document_113_1          5
queries_7     document_7_2-3          4
queries_7     document_4_4-11         4
queries_7     document_6_7-4          4
queries_7     document_8_1-3          4
queries_7     document_10_2-3         4
queries_7     document_10_10-2        4
queries_7     document_12_6-9         4
queries_7     document_13_5-4         4
queries_7     document_83_2           4
queries_7     document_85_5           4
queries_7     document_91_2           4
queries_7     document_93_4           4
queries_7     document_93_5           4
queries_7     document_112_1          4
queries_7     document_116_4          4
queries_7     document_117_4          4
queries_7     document_191            4
queries_7     document_10_10-2        4
queries_7     document_83_2           4
queries_7     document_92_1           4
queries_7     document_237            4
queries_7     document_7_3-4          3
queries_7     document_7_4-4          2
queries_7     document_1_3-3          2
queries_7     document_1_4-4          3
queries_7     document_1_10-2         3
queries_7     document_3_3-3          2
queries_7     document_4_1-9          2
queries_7     document_4_5-4          2
queries_7     document_4_7-4          2
queries_7     document_4_8-1          2
queries_7     document_5_3-4          3
queries_7     document_5_5-6          2
queries_7     document_5_6-4          3
queries_7     document_6_2-3          3
queries_7     document_6_4-4          3
queries_7     document_8_2-4          2
queries_7     document_9_2-4          3
queries_7     document_9_5-4          3
queries_7     document_10_9-2         2
queries_7     document_11_7-3         3
queries_7     document_11_9-3         3
queries_7     document_13_2-1         2
queries_7     document_82_1           3
queries_7     document_82_2           3
queries_7     document_83_1           2
queries_7     document_84_4           3
queries_7     document_86_1           3
queries_7     document_87_1           3
queries_7     document_91_1           2
queries_7     document_92_3           3
queries_7     document_92_4           2
queries_7     document_93_3           2
queries_7     document_112_5          3
queries_7     document_113_3          3
queries_7     document_113_4          3
queries_7     document_113_5          3
queries_7     document_114_1          2
queries_7     document_114_4          3
queries_7     document_114_5          3
queries_7     document_115_5          2
queries_7     document_186            3
queries_7     document_193            2
queries_7     document_264            2
queries_7     document_273            2
queries_7     document_295            3
queries_7     document_85_3           2
queries_7     document_86_1           3
queries_7     document_5_4-4          3
queries_7     document_183            3
queries_7     document_114_1          3
queries_7     document_7_5-3          2
queries_7     document_7_6-1          2
queries_7     document_2_1-10         2
queries_7     document_2_6-3          2
queries_7     document_3_7-4          2
queries_7     document_3_9-3          2
queries_7     document_8_6-20         2
queries_7     document_11_2-3         2
queries_7     document_12_8-11        2
queries_7     document_13_1-4         2
queries_7     document_83_5           2
queries_7     document_84_3           2
queries_7     document_85_4           2
queries_7     document_92_5           2
queries_7     document_115_3          2
queries_7     document_117_3          2
queries_7     document_184            2
queries_7     document_263            2
queries_7     document_13_1-4         2
queries_7     document_115_1          2
queries_7     document_228            1
queries_7     document_10_5-4         1
queries_7     document_165_3          1
queries_7     document_17_6-22        1
queries_7     document_109_1          1
queries_7     document_157_1          1
queries_7     document_89_5           1
queries_7     document_170_1          1
queries_7     document_212            1
queries_7     document_36_7-4         1
queries_7     document_347            1
queries_7     document_181_1          1
queries_7     document_39_13-20       1
queries_7     document_63_5-6         1
queries_7     document_68_4-3         1
queries_7     document_164_3          1
queries_7     document_37_4-4         1
queries_7     document_288            1
queries_7     document_141_1          1
queries_7     document_153_3          1
queries_7     document_1_9-1          1
queries_7     document_80_4           1
queries_7     document_76_3-1         1
queries_7     document_53_4-1         1
queries_7     document_2_7-4          1
queries_7     document_22_5-2         1
queries_7     document_345            1
queries_7     document_163_2          1
queries_7     document_176_2          1
queries_7     document_106_1          1
queries_7     document_37_7-11        1
queries_7     document_285            1
queries_7     document_12_3-13        1
queries_7     document_47_7-4         1
queries_7     document_144_2          1
queries_7     document_53_6-4         1
queries_7     document_32_2-10        1
queries_7     document_28_2-1         1
queries_7     document_360            1
queries_7     document_20_12-2        1
queries_7     document_61_8-1         1
queries_7     document_171_2          1
queries_7     document_138_5          1
queries_7     document_27_7-4         1
queries_7     document_349            1
queries_7     document_73_3-6         1
queries_7     document_153_4          1
queries_7     document_57_3-1         1
queries_7     document_40_4-20        1
queries_7     document_82_3           1
queries_7     document_116_3          1
queries_7     document_293            1
queries_8     document_8_1-3          5
queries_8     document_8_2-4          5
queries_8     document_6_7-4          5
queries_8     document_11_6-1         5
queries_8     document_13_7-4         5
queries_8     document_87_4           5
queries_8     document_91_1           5
queries_8     document_112_4          5
queries_8     document_114_5          5
queries_8     document_295            5
queries_8     document_2_3-11         4
queries_8     document_2_4-1          4
queries_8     document_4_1-9          4
queries_8     document_10_9-2         4
queries_8     document_11_9-3         4
queries_8     document_13_1-4         4
queries_8     document_85_2           4
queries_8     document_91_5           4
queries_8     document_115_2          4
queries_8     document_116_1          4
queries_8     document_182            4
queries_8     document_183            4
queries_8     document_189            4
queries_8     document_273            4
queries_8     document_274            4
queries_8     document_296            4
queries_8     document_8_3-4          3
queries_8     document_8_4-4          3
queries_8     document_1_10-2         3
queries_8     document_3_3-3          2
queries_8     document_3_6-1          3
queries_8     document_3_8-4          3
queries_8     document_4_2-9          3
queries_8     document_4_5-4          3
queries_8     document_5_2-9          2
queries_8     document_5_4-4          2
queries_8     document_9_1-12         3
queries_8     document_10_2-3         3
queries_8     document_10_5-4         2
queries_8     document_10_10-2        3
queries_8     document_11_3-4         3
queries_8     document_11_8-3         3
queries_8     document_12_4-11        2
queries_8     document_12_6-9         2
queries_8     document_12_7-11        2
queries_8     document_13_3-3         2
queries_8     document_82_2           3
queries_8     document_84_3           2
queries_8     document_85_1           3
queries_8     document_85_3           3
queries_8     document_85_5           3
queries_8     document_86_1           2
queries_8     document_92_2           3
queries_8     document_93_4           3
queries_8     document_93_5           3
queries_8     document_112_2          3
queries_8     document_112_3          3
queries_8     document_112_5          2
queries_8     document_113_1          2
queries_8     document_113_3          3
queries_8     document_113_4          3
queries_8     document_114_1          2
queries_8     document_116_2          3
queries_8     document_116_3          3
queries_8     document_116_5          3
queries_8     document_188            3
queries_8     document_191            2
queries_8     document_266            3
queries_8     document_297            3
queries_8     document_8_5-3          2
queries_8     document_8_6-20         2
queries_8     document_3_9-3          2
queries_8     document_4_6-4          2
queries_8     document_4_8-1          2
queries_8     document_4_9-4          2
queries_8     document_6_3-3          2
queries_8     document_7_4-4          2
queries_8     document_12_8-11        2
queries_8     document_12_9-17        2
queries_8     document_82_4           2
queries_8     document_84_5           2
queries_8     document_85_4           2
queries_8     document_86_4           2
queries_8     document_87_3           2
queries_8     document_91_2           2
queries_8     document_187            2
queries_8     document_264            2
queries_8     document_272            2
queries_8     document_333            1
queries_8     document_59_6-1         1
queries_8     document_20_11-2        1
queries_8     document_119_5          1
queries_8     document_82_3           1
queries_8     document_129_3          1
queries_8     document_87_1           1
queries_8     document_205            1
queries_8     document_219            1
queries_8     document_122_5          1
queries_8     document_29_14-13       1
queries_8     document_90_4           1
queries_8     document_67_15-6        1
queries_8     document_65_5-6         1
queries_8     document_47_4-4         1
queries_8     document_121_3          1
queries_8     document_27_3-2         1
queries_8     document_154_1          1
queries_8     document_254            1
queries_8     document_241            1
queries_8     document_28_4-3         1
queries_8     document_83_5           1
queries_8     document_168_5          1
queries_8     document_27_6-4         1
queries_8     document_22_7-10        1
queries_8     document_71_10-6        1
queries_8     document_57_2-1         1
queries_8     document_96_1           1
queries_8     document_177_5          1
queries_8     document_270            1
queries_8     document_179_5          1
queries_8     document_162_1          1
queries_8     document_52_4-1         1
queries_8     document_23_2-4         1
queries_8     document_155_1          1
queries_8     document_83_2           1
queries_8     document_1_2-4          1
queries_8     document_67_12-6        1
queries_8     document_257            1
queries_8     document_311            1
queries_8     document_13_2-1         1
queries_8     document_108_5          1
queries_8     document_169_4          1
queries_8     document_34_4-6         1
queries_8     document_154_2          1
queries_8     document_128_1          1
queries_8     document_157_5          1
queries_8     document_69_2-6         1
queries_8     document_146_3          1
queries_8     document_137_2          1
queries_9     document_9_1-12         5
queries_9     document_1_6-3          5
queries_9     document_4_2-9          5
queries_9     document_5_5-6          5
queries_9     document_11_2-3         5
queries_9     document_11_9-3         5
queries_9     document_86_5           5
queries_9     document_93_1           5
queries_9     document_93_5           5
queries_9     document_9_2-4          4
queries_9     document_9_3-4          4
queries_9     document_2_3-11         4
